Wall time,Step,Value
1686496790.463789,640,261.0
1686496824.2467694,960,261.0
1686496827.6937416,992,261.0
1686496839.005542,1088,341.0
1686496842.4045577,1120,341.0
1686496852.7227232,1216,341.0
1686496866.2706544,1344,341.0
1686496869.6688097,1376,341.0
1686496914.9157093,1792,381.0
1686496941.4708993,2016,273.8571472167969
1686496944.8398497,2048,273.8571472167969
1686496948.2150195,2080,273.8571472167969
1686496965.1040092,2240,273.8571472167969
1686496993.0570073,2496,302.25
1686496997.3737454,2528,277.77777099609375
1686497007.5054963,2624,277.77777099609375
1686497010.8792453,2656,277.77777099609375
1686497021.0087132,2752,277.77777099609375
1686497024.3824067,2784,277.77777099609375
1686497044.7206094,2976,277.77777099609375
1686497063.5633447,3136,278.0909118652344
1686497088.2403948,3360,262.3333435058594
1686497123.9831629,3680,260.9285583496094
1686497137.411843,3808,260.9285583496094
1686497150.968232,3936,260.9285583496094
1686497202.2284176,4384,237.72222900390625
1686497215.7399278,4512,237.72222900390625
1686497219.1164858,4544,237.72222900390625
1686497225.8584876,4608,237.72222900390625
1686497232.6072087,4672,237.72222900390625
1686497254.7376103,4864,240.85000610351562
1686497283.6106799,5120,230.31817626953125
1686497290.3544912,5184,230.31817626953125
1686497293.7245002,5216,230.31817626953125
1686497303.846375,5312,230.31817626953125
1686497327.458616,5536,230.31817626953125
1686497338.6319175,5632,242.0869598388672
1686497345.3771076,5696,242.0869598388672
1686497352.123464,5760,242.0869598388672
1686497376.7117386,5984,247.5416717529297
1686497380.0849888,6016,247.5416717529297
1686497398.0611267,6176,246.9199981689453
1686497421.8171341,6400,246.9199981689453
1686497425.1900332,6432,246.9199981689453
1686497428.5637136,6464,246.9199981689453
1686497446.4814904,6624,251.03846740722656
1686497449.8527572,6656,251.03846740722656
1686497488.3125548,7008,257.22222900390625
1686497495.0835636,7072,257.22222900390625
1686497515.3902218,7264,257.22222900390625
1686497523.1448572,7328,261.6071472167969
1686497529.9453316,7392,261.6071472167969
1686497561.2811675,7680,258.82757568359375
1686497578.1693075,7840,258.82757568359375
1686497633.6507952,8320,244.11764526367188
1686497637.025053,8352,244.11764526367188
1686497681.8509336,8768,244.60000610351562
1686497685.2291307,8800,244.60000610351562
1686497688.6153426,8832,244.60000610351562
1686497726.800887,9184,251.72222900390625
1686497736.9777033,9280,251.72222900390625
1686497752.4714541,9408,246.57894897460938
1686497765.9906173,9536,246.57894897460938
1686497778.2087243,9632,239.5749969482422
1686497788.3419347,9728,239.5749969482422
1686497797.0340095,9792,232.76190185546875
1686497814.1100736,9952,232.76190185546875
1686497820.8820896,10016,232.76190185546875
1686497824.2729514,10048,232.76190185546875
1686497860.0358562,10368,232.22727966308594
1686497874.4820235,10496,231.5111083984375
1686497889.8844619,10624,224.55319213867188
1686497896.6804473,10688,224.55319213867188
1686497900.0733914,10720,224.55319213867188
1686497910.382875,10816,224.55319213867188
1686497967.1271904,11296,211.26414489746094
1686497998.0345988,11552,201.8947296142578
1686498003.4147043,11584,196.10169982910156
1686498048.8619635,11968,186.296875
1686498073.1223838,12160,178.0294189453125
1686498076.4943652,12192,178.0294189453125
1686498079.868747,12224,178.0294189453125
1686498123.7241373,12608,174.53521728515625
1686498153.7438514,12864,171.81080627441406
1686498169.273468,12992,169.86842346191406
1686498176.0261822,13056,169.86842346191406
1686498194.9190311,13216,167.94871520996094
1686498214.8729672,13376,164.74073791503906
1686498221.6287873,13440,164.74073791503906
1686498260.7479093,13792,166.1445770263672
1686498283.1125994,13984,164.02352905273438
1686498286.5307183,14016,164.02352905273438
1686498339.778757,14464,158.08790588378906
1686498343.1522167,14496,158.08790588378906
1686498351.9118855,14560,156.48387145996094
1686498365.4333296,14688,156.48387145996094
1686498368.8296285,14720,156.48387145996094
1686498375.785287,14784,156.48387145996094
1686498400.10296,14976,154.0824737548828
1686498416.4913573,15104,150.66000366210938
1686498434.434141,15264,146.66000366210938
1686498448.8940353,15392,147.4600067138672
1686498461.0346017,15488,139.63999938964844
1686498469.7277634,15552,136.67999267578125
1686498487.1854537,15680,126.69999694824219
1686498490.5630794,15712,126.69999694824219
1686498513.4359372,15872,117.18000030517578
1686498516.8097782,15904,117.18000030517578
1686498540.1314833,16096,113.06999969482422
1686498546.8837707,16160,113.06999969482422
1686498565.7604082,16320,112.44000244140625
1686498631.6956532,16832,85.94999694824219
1686498635.0715585,16864,85.94999694824219
1686498638.442674,16896,85.94999694824219
1686498641.8192077,16928,85.94999694824219
1686498647.2004333,16960,83.9000015258789
1686498660.3909135,17056,76.31999969482422
1686498664.7704463,17088,75.08999633789062
1686498668.200593,17120,75.08999633789062
1686498720.3117156,17568,71.6500015258789
1686498726.6724758,17600,70.41000366210938
1686498734.4382699,17664,67.72000122070312
1686498737.817254,17696,67.72000122070312
1686498743.1975214,17728,66.8499984741211
1686498749.9504688,17792,66.8499984741211
1686498766.459769,17920,67.11000061035156
1686498776.2137482,17984,64.58999633789062
1686498791.7130685,18112,65.12000274658203
1686498800.4677916,18176,65.5
1686498815.0269873,18304,66.81999969482422
1686498837.3000069,18496,66.62999725341797
1686498845.0014098,18560,66.13999938964844
1686498858.5077813,18688,66.13999938964844
1686498880.4621077,18848,64.36000061035156
1686498924.5661721,19200,61.720001220703125
1686498929.9493902,19232,61.25
1686498941.0241196,19328,59.459999084472656
1686498949.7822988,19392,60.130001068115234
1686498954.136403,19424,59.400001525878906
1686498966.2301698,19520,56.15999984741211
1686498974.868238,19584,54.08000183105469
1686499020.4753644,19968,55.61000061035156
1686499039.3758907,20128,55.33000183105469
1686499042.7540102,20160,55.33000183105469
1686499072.7277153,20416,54.56999969482422
1686499077.0730004,20448,54.720001220703125
1686499095.0441768,20608,56.060001373291016
1686499099.3985217,20640,56.290000915527344
1686499116.0083723,20768,54.9900016784668
1686499136.3759289,20896,52.16999816894531
1686499159.5501413,21088,53.400001525878906
1686499162.9280307,21120,53.400001525878906
1686499180.7627983,21280,54.5099983215332
1686499189.511764,21344,54.77000045776367
1686499218.0889583,21568,52.540000915527344
1686499226.7264047,21632,52.380001068115234
1686499257.325732,21856,52.54999923706055
1686499289.383488,22112,50.88999938964844
1686499292.835945,22144,50.88999938964844
1686499312.4172337,22272,50.54999923706055
1686499329.0768049,22400,49.56999969482422
1686499366.052443,22656,47.310001373291016
1686499375.7691345,22720,47.4900016784668
1686499449.495795,23232,41.08000183105469
1686499497.702216,23584,39.02000045776367
1686499507.395192,23648,37.369998931884766
1686499520.1433644,23712,33.22999954223633
1686499523.5101302,23744,33.22999954223633
1686499538.2128458,23808,29.760000228881836
1686499542.5661244,23840,29.8700008392334
1686499552.2565715,23904,30.270000457763672
1686499556.6121957,23936,30.459999084472656
1686499560.953495,23968,29.5
1686499589.8047795,24128,25.190000534057617
1686499625.0547357,24320,20.670000076293945
1686499716.3633094,24960,21.209999084472656
1686499719.7391806,24992,21.209999084472656
1686499757.1987848,25216,20.899999618530273
1686499772.3134992,25312,18.90999984741211
1686499775.691205,25344,18.90999984741211
1686499783.385231,25408,19.229999542236328
1686499792.1477747,25472,19.459999084472656
1686499798.8983529,25536,19.459999084472656
1686499827.097085,25728,20.760000228881836
1686499886.967028,26240,24.059999465942383
1686499892.3459947,26272,24.940000534057617
1686499899.124709,26336,24.940000534057617
1686499917.269886,26432,25.219999313354492
1686499947.2260404,26688,26.65999984741211
1686499951.561351,26720,27.3700008392334
1686499985.9551399,27008,29.899999618530273
1686500003.3769732,27136,30.43000030517578
1686500013.5094724,27232,30.43000030517578
1686500017.894972,27264,31.790000915527344
1686500039.4625158,27392,32.0
1686500050.526788,27488,32.5099983215332
1686500057.2800734,27552,32.5099983215332
1686500079.5465508,27744,34.41999816894531
1686500102.7677834,27936,35.65999984741211
1686500117.9712915,28032,36.630001068115234
1686500126.7308104,28096,36.810001373291016
1686500140.234817,28224,36.810001373291016
1686500158.1806822,28384,38.02000045776367
1686500206.9151354,28800,39.95000076293945
1686500213.6736126,28864,39.95000076293945
1686500235.9503877,29056,44.59000015258789
1686500248.087063,29152,44.81999969482422
1686500258.7763064,29216,44.20000076293945
1686500274.2376938,29344,43.81999969482422
1686500277.6156476,29376,43.81999969482422
1686500302.8303418,29568,44.84000015258789
1686500339.5590153,29888,47.38999938964844
1686500379.2879295,30208,49.97999954223633
1686500386.0997946,30272,49.97999954223633
1686500392.8474758,30336,49.97999954223633
1686500430.5043848,30656,53.54999923706055
1686500457.1986969,30880,55.97999954223633
1686500470.2797914,30976,55.90999984741211
1686500480.4033105,31072,55.90999984741211
1686500512.362393,31328,57.04999923706055
1686500572.2837458,31840,58.630001068115234
1686500583.3553817,31936,58.58000183105469
1686500598.7533343,32064,59.060001373291016
1686500626.9159544,32256,58.79999923706055
1686500636.692961,32320,59.099998474121094
1686500654.5101748,32480,59.75
1686500666.63648,32576,60.93000030517578
1686500670.0100422,32608,60.93000030517578
1686500673.3889196,32640,60.93000030517578
1686500712.515837,32992,62.470001220703125
1686500741.1050212,33216,61.650001525878906
1686500757.5482469,33344,61.970001220703125
1686500764.2939487,33408,61.970001220703125
1686500793.3010206,33664,63.08000183105469
1686500796.6747246,33696,63.08000183105469
1686500832.1170506,33984,66.4000015258789
1686500874.7898378,34304,62.9900016784668
1686500892.1698525,34432,64.19000244140625
1686500931.7777178,34752,62.41999816894531
1686500937.1472461,34784,62.33000183105469
1686500945.887944,34848,57.58000183105469
1686500960.3215032,34976,58.34000015258789
1686500994.6823864,35264,59.900001525878906
1686501049.9111588,35648,54.61000061035156
1686501068.3837514,35776,52.369998931884766
1686501075.129817,35840,52.369998931884766
1686501092.3021383,35936,49.58000183105469
1686501101.0451503,36000,47.77000045776367
1686501107.7851899,36064,47.77000045776367
1686501144.5696,36384,49.84000015258789
1686501147.948165,36416,49.84000015258789
1686501159.0080247,36512,50.91999816894531
1686501162.380872,36544,50.91999816894531
1686501176.413833,36640,49.06999969482422
1686501187.574443,36736,48.7599983215332
1686501198.3752499,36800,46.84000015258789
1686501217.3066509,36960,46.810001373291016
1686501244.9095795,37184,47.939998626708984
1686501262.620914,37344,50.09000015258789
1686501267.9977612,37376,50.939998626708984
1686501311.767264,37696,44.900001525878906
1686501322.3984745,37760,44.290000915527344
1686501380.109136,38080,34.45000076293945
1686501391.852783,38144,33.349998474121094
1686501400.2095299,38176,29.920000076293945
1686501442.7430332,38400,26.559999465942383
1686501471.6681657,38560,24.479999542236328
1686501492.0677488,38688,20.40999984741211
1686501496.4444482,38720,20.760000228881836
1686501563.9127352,39104,13.5
1686501603.0606353,39360,13.630000114440918
1686501628.413208,39488,14.119999885559082
1686501653.1591618,39648,14.510000228881836
1686501664.7860174,39712,14.59000015258789
1686501686.2674682,39840,15.010000228881836
1686501769.4618657,40320,15.3100004196167
1686501777.2611756,40384,15.430000305175781
1686501796.684855,40512,16.459999084472656
1686501801.0630789,40544,16.540000915527344
1686501807.3794122,40576,16.020000457763672
1686501816.0220673,40640,16.420000076293945
1686501834.1462014,40736,16.389999389648438
1686501850.5630124,40864,17.399999618530273
1686501877.7470047,41056,17.739999771118164
1686501898.131754,41184,17.860000610351562
1686501919.0376246,41344,18.899999618530273
1686501943.1829097,41536,19.920000076293945
1686501957.2407486,41632,20.93000030517578
1686501980.101349,41792,21.1200008392334
1686501994.18588,41888,20.979999542236328
1686502014.9314444,42048,22.610000610351562
1686502021.3070774,42080,22.420000076293945
1686502034.355053,42176,22.799999237060547
1686502051.9192295,42304,23.280000686645508
1686502094.2620084,42592,24.1200008392334
1686502129.749739,42816,25.100000381469727
1686502145.7547884,42912,24.389999389648438
1686502153.1202562,42944,24.190000534057617
1686502202.489578,43232,23.020000457763672
1686502238.2320678,43552,22.760000228881836
1686502248.3529387,43648,22.760000228881836
1686502274.4941027,43840,26.770000457763672
1686502308.588619,44032,24.020000457763672
1686502330.9734762,44160,23.420000076293945
1686502388.8164282,44512,20.68000030517578
1686502393.1293364,44544,20.81999969482422
1686502411.5528138,44672,21.3700008392334
1686502448.6463966,44864,19.729999542236328
1686502470.0875907,44992,20.15999984741211
1686502490.2570536,45088,19.84000015258789
1686502619.0756252,45856,14.670000076293945
1686502697.9376287,46304,14.4399995803833
1686502727.6991963,46464,14.5
1686502738.4323213,46528,14.859999656677246
1686502741.8572826,46560,14.859999656677246
1686502750.2006757,46592,14.739999771118164
1686502755.5721955,46624,15.0
1686502806.582905,46880,13.630000114440918
