Wall time,Step,Value
1686496741.0225122,192,0.016246290877461433
1686496775.760561,512,0.01649858057498932
1686496780.102593,544,0.006538867950439453
1686496790.4641128,640,0.004931259900331497
1686496793.8573637,672,0.018075203523039818
1686496803.9939375,768,0.010226929560303688
1686496817.4543562,896,0.012686775997281075
1686496820.8534973,928,0.0095540601760149
1686496866.2708645,1344,0.02273363061249256
1686496891.1541274,1568,0.012613363564014435
1686496894.550238,1600,0.009416233748197556
1686496897.9503083,1632,0.008785417303442955
1686496914.916021,1792,0.006872262805700302
1686496944.8399827,2048,0.008370067924261093
1686496948.2151833,2080,0.013125520199537277
1686496958.3525047,2176,0.019352110102772713
1686496961.7276947,2208,0.008962392807006836
1686496971.8512294,2304,0.006596161052584648
1686496975.2257051,2336,0.0051788222044706345
1686496997.3740098,2528,0.007321679964661598
1686497014.2581391,2688,0.00902976468205452
1686497037.974032,2912,0.01829073205590248
1686497074.656404,3232,0.0162208192050457
1686497088.2406986,3360,0.009341083467006683
1686497101.735674,3488,0.023718953132629395
1686497150.968363,3936,0.006828930228948593
1686497164.4633067,4064,0.014548730105161667
1686497168.892933,4096,0.007019571959972382
1686497176.5914822,4160,0.01186186634004116
1686497183.3416696,4224,0.014927700161933899
1686497205.6013649,4416,0.03650514781475067
1686497232.6073394,4672,0.01949838362634182
1686497239.3561351,4736,0.01827615685760975
1686497242.7299728,4768,0.022810710594058037
1686497254.737773,4864,0.08920565247535706
1686497280.2392802,5088,0.02104255184531212
1686497290.3546257,5184,0.013885341584682465
1686497297.0954118,5248,0.011027421802282333
1686497303.84654,5312,0.010058412328362465
1686497327.458761,5536,0.02171233855187893
1686497331.8522024,5568,0.019738608971238136
1686497348.7501945,5728,0.004501456394791603
1686497373.3455997,5952,0.012416133657097816
1686497376.711932,5984,0.030114272609353065
1686497380.0851283,6016,0.008785497397184372
1686497398.0612764,6176,0.006421612575650215
1686497401.522478,6208,0.04427986592054367
1686497439.7334323,6560,0.01348191685974598
1686497446.4816813,6624,0.01886838860809803
1686497466.8515449,6816,0.01369086466729641
1686497473.6389382,6880,0.015917880460619926
1686497480.4558306,6944,0.009158734232187271
1686497512.0174587,7232,0.055124975740909576
1686497529.9454641,7392,0.017663614824414253
1686497581.5442595,7872,0.025530725717544556
1686497585.894468,7904,0.030052104964852333
1686497633.6509497,8320,0.009362949058413506
1686497637.0252197,8352,0.011804793030023575
1686497640.393241,8384,0.021812455728650093
1686497678.4768763,8736,0.023287158459424973
1686497688.6156926,8832,0.046296246349811554
1686497702.0598772,8960,0.012078465893864632
1686497716.6501014,9088,0.09764830768108368
1686497726.8010116,9184,0.014318805187940598
1686497736.9778268,9280,0.019783243536949158
1686497743.7288575,9344,0.013005662709474564
1686497762.589388,9504,0.01787029765546322
1686497769.3934076,9568,0.013709528371691704
1686497774.8214025,9600,0.0225265771150589
1686497810.7207887,9920,0.029879851266741753
1686497824.2731194,10048,0.028515048325061798
1686497838.7931128,10176,0.027024956420063972
1686497846.4916086,10240,0.01685059443116188
