Wall time,Step,Value
1686496741.0227876,192,0.0362018384039402
1686496775.7611964,512,0.030801916494965553
1686496780.1034257,544,0.8517210483551025
1686496790.466746,640,0.004538640845566988
1686496793.8580687,672,0.005490622483193874
1686496803.994689,768,0.0029212338849902153
1686496817.4549437,896,0.0058319102972745895
1686496820.8541965,928,0.0043011740781366825
1686496866.2715633,1344,0.0021054064854979515
1686496891.154816,1568,0.08478782325983047
1686496894.5507534,1600,0.0034981544595211744
1686496897.950919,1632,0.00020590555504895747
1686496914.9166508,1792,0.0005994430975988507
1686496944.8406625,2048,0.0010289227357134223
1686496948.2157533,2080,0.0003898373106494546
1686496958.353183,2176,0.0010296038817614317
1686496961.729361,2208,0.001841588644310832
1686496971.8517823,2304,0.002335350727662444
1686496975.2264147,2336,0.0030910810455679893
1686496997.3752205,2528,0.0015285563422366977
1686497014.258811,2688,0.0012878456618636847
1686497037.974866,2912,0.0017327269306406379
1686497074.6577795,3232,0.0032279035076498985
1686497088.241521,3360,0.000676725700031966
1686497101.7361946,3488,0.0010165412677451968
1686497150.9691427,3936,0.0006243945099413395
1686497164.4638283,4064,0.001300628762692213
1686497168.8935635,4096,0.0014291354455053806
1686497176.5921354,4160,0.0006321188411675394
1686497183.3423197,4224,0.001785311265848577
1686497205.6020012,4416,0.00034107972169294953
1686497232.6078,4672,0.0012719630030915141
1686497239.3569977,4736,0.0015524110058322549
1686497242.7306683,4768,0.001735556055791676
1686497254.7384582,4864,0.007235606666654348
1686497280.2398064,5088,0.003561092307791114
1686497290.3552861,5184,0.0005918800598010421
1686497297.0959773,5248,0.0003794450603891164
1686497303.8475146,5312,0.0006019271677359939
1686497327.4594223,5536,0.001954330364242196
1686497331.852923,5568,0.0023035297635942698
1686497348.7507098,5728,0.0002903850399889052
1686497373.3462138,5952,0.00035697632119990885
1686497376.7126715,5984,0.06191389635205269
1686497380.085697,6016,0.004864710848778486
1686497398.061912,6176,0.002028695773333311
1686497401.5230389,6208,0.018578119575977325
1686497439.7340698,6560,0.025279084220528603
1686497446.4822133,6624,0.0007901469944044948
1686497466.8520048,6816,0.0006300770328380167
1686497473.6399765,6880,0.0007464763475582004
1686497480.458011,6944,0.0017007739515975118
1686497512.0181077,7232,0.0007490163552574813
1686497529.9461138,7392,0.005498318001627922
1686497581.5447986,7872,0.0010091050062328577
1686497585.8949144,7904,0.0022886469960212708
1686497633.6518307,8320,0.0005138363339938223
1686497637.0258312,8352,0.000842990237288177
1686497640.393872,8384,0.0002851880562957376
1686497678.4775085,8736,0.0007923642406240106
1686497688.6165226,8832,0.001174764591269195
1686497702.0604703,8960,0.002682807855308056
1686497716.6534884,9088,0.0030433409847319126
1686497726.8016365,9184,0.00010548494901740924
1686497736.9784133,9280,0.0007123128161765635
1686497743.7296607,9344,0.0012133029522374272
1686497762.5899858,9504,0.00020157992548774928
1686497769.39408,9568,0.00018237340555060655
1686497774.8221452,9600,0.0002919603430200368
1686497810.721338,9920,0.0003965321520809084
1686497824.2738824,10048,0.0004688684712164104
1686497838.7936914,10176,0.0008323305519297719
1686497846.4923477,10240,0.002295056125149131
1686497849.8797057,10272,0.01177744846791029
1686497860.0366023,10368,0.00012662075459957123
1686497914.760698,10848,0.0012748615117743611
1686497944.865745,11104,0.0019744071178138256
1686497948.2434766,11136,0.00032066923449747264
1686497994.6607845,11520,0.0004860141489189118
1686498018.9161265,11712,0.0005046090227551758
1686498022.2905788,11744,0.00028904297505505383
1686498026.6716912,11776,0.0004135504423175007
1686498073.1233723,12160,0.002648588502779603
1686498103.4096649,12416,0.0004504467942751944
1686498116.9590046,12544,0.00039651093538850546
1686498123.7257466,12608,0.00018891567015089095
1686498143.6097493,12768,0.0023246395867317915
1686498162.5135071,12928,0.0005211751558817923
1686498169.2744923,12992,0.00041659275302663445
1686498211.4469926,13344,0.006454481277614832
