Wall time,Step,Value
1685945738.5763302,640,501.0
1685945748.5577106,960,501.0
1685945749.402699,992,483.5
1685945752.3912926,1088,483.5
1685945753.8048527,1120,483.5
1685945756.8112512,1216,483.5
1685945760.0273397,1344,483.5
1685945761.0439446,1376,483.5
1685945773.7134945,1792,489.3333435058594
1685945779.3301823,2016,492.25
1685945780.136593,2048,492.25
1685945780.9679136,2080,492.25
1685945786.5422075,2240,431.0
1685945794.7681797,2496,382.1666564941406
1685945795.568963,2528,382.1666564941406
1685945797.8005805,2624,382.1666564941406
1685945798.8293962,2656,382.1666564941406
1685945801.7165892,2752,382.1666564941406
1685945803.0766256,2784,382.1666564941406
1685945808.9731581,2976,399.1428527832031
1685945813.784373,3136,399.1428527832031
1685945820.2198174,3360,411.875
1685945830.0749335,3680,391.5555419921875
1685945833.5069394,3808,391.5555419921875
1685945836.8725295,3936,391.5555419921875
1685945850.7829995,4384,402.5
1685945854.7831218,4512,402.5
1685945855.8345797,4544,411.4545593261719
1685945857.5414004,4608,411.4545593261719
1685945859.496293,4672,411.4545593261719
1685945865.3359418,4864,411.4545593261719
1685945874.064296,5120,418.9166564941406
1685945875.8450284,5184,418.9166564941406
1685945876.827528,5216,418.9166564941406
1685945879.7199614,5312,418.9166564941406
1685945886.3751156,5536,425.23077392578125
1685945889.3644664,5632,425.23077392578125
1685945891.1107223,5696,425.23077392578125
1685945893.2167106,5760,425.23077392578125
1685945900.305622,5984,421.6428527832031
1685945901.2700546,6016,421.6428527832031
1685945906.2739284,6176,421.6428527832031
1685945913.2902012,6400,421.6428527832031
1685945914.2937863,6432,426.9333190917969
1685945915.255353,6464,426.9333190917969
1685945919.9158568,6624,411.875
1685945921.106289,6656,411.875
1685945932.7243247,7008,401.5294189453125
1685945934.6469576,7072,401.5294189453125
1685945940.8489845,7264,401.5294189453125
1685945942.709082,7328,407.0555419921875
1685945944.4400282,7392,407.0555419921875
1685945952.8741827,7680,407.0555419921875
1685945957.9091957,7840,412.0
1685945971.4315815,8320,392.6000061035156
1685945972.3640978,8352,392.6000061035156
1685945986.2215126,8768,397.76190185546875
1685945987.178222,8800,397.76190185546875
1685945988.0790749,8832,397.76190185546875
1685945999.1316776,9184,402.4545593261719
1685946002.0498412,9280,402.4545593261719
1685946005.884334,9408,406.7391357421875
1685946010.4670815,9536,406.7391357421875
1685946013.4094105,9632,406.7391357421875
1685946016.210221,9728,406.7391357421875
1685946017.8888543,9792,406.7391357421875
1685946022.877141,9952,410.6666564941406
1685946024.8460326,10016,410.6666564941406
1685946026.0201561,10048,410.6666564941406
1685946037.079793,10368,402.7200012207031
1685946041.677789,10496,402.7200012207031
1685946045.1477215,10624,406.5
1685946047.3409033,10688,393.59259033203125
1685946048.5859067,10720,393.59259033203125
1685946051.5478513,10816,385.3928527832031
1685946064.854573,11296,389.3793029785156
1685946073.3817973,11552,368.06451416015625
1685946074.3104758,11584,368.06451416015625
1685946085.9691205,11968,364.03125
1685946092.0491066,12160,368.18182373046875
1685946093.1486459,12192,368.18182373046875
1685946094.0610175,12224,368.18182373046875
1685946106.848808,12608,368.18182373046875
1685946115.136417,12864,372.0882263183594
1685946118.622685,12992,372.0882263183594
1685946120.4504442,13056,372.0882263183594
1685946126.2149305,13216,375.77142333984375
1685946131.2369668,13376,368.1944580078125
1685946132.914953,13440,368.1944580078125
1685946143.353537,13792,371.7837829589844
1685946148.7242608,13984,371.7837829589844
1685946149.602305,14016,371.7837829589844
1685946163.7017255,14464,375.1842041015625
