Wall time,Step,Value
1686659835.4291363,64,0.004019938409328461
1686659842.1942353,128,0.013793481513857841
1686659845.5489383,160,0.005784526467323303
1686659848.9073722,192,0.011038387194275856
1686659865.7606568,352,0.00797630101442337
1686659869.1404607,384,0.015973065048456192
1686659872.5195017,416,0.010150216519832611
1686659883.633322,512,0.008171642199158669
1686659886.9811778,544,0.008566653355956078
1686659891.3062189,576,0.008938854560256004
1686659898.0580425,640,0.010782342404127121
1686659901.433808,672,0.005762152373790741
1686659904.8094804,704,0.014750827103853226
1686659911.5609534,768,0.00817783921957016
1686659914.938254,800,0.014953916892409325
1686659925.0720992,896,0.006932834163308144
1686659928.447479,928,0.019482726231217384
1686659931.8228366,960,0.01340656541287899
1686659935.2016387,992,0.015703322365880013
1686659938.5997913,1024,0.0022171586751937866
1686659949.9170256,1120,0.004477920010685921
1686659953.3307881,1152,0.008781569078564644
1686659960.106155,1216,0.004937933757901192
1686659963.4997458,1248,0.02792632021009922
1686659966.9515653,1280,0.0019876789301633835
1686659970.338379,1312,0.013164050877094269
1686659973.7304432,1344,0.017703257501125336
1686659998.4327753,1568,0.0025585107505321503
1686660001.7784572,1600,0.012079562991857529
1686660005.1653798,1632,0.02519981376826763
1686660008.5541682,1664,0.009697949513792992
1686660011.9429026,1696,0.0031695719808340073
1686660015.3301175,1728,0.006539138033986092
1686660018.7134185,1760,0.0174084585160017
1686660022.0998957,1792,0.009322980418801308
1686660025.4824903,1824,0.013815430924296379
1686660032.263498,1888,0.003427784889936447
1686660042.4163086,1984,0.008325744420289993
1686660045.7971406,2016,0.012264212593436241
1686660049.1962886,2048,0.021984729915857315
1686660053.5340414,2080,0.025172574445605278
1686660060.303796,2144,0.010415023192763329
1686660063.686371,2176,0.005158301442861557
1686660067.0740438,2208,0.009639834985136986
1686660070.4605772,2240,0.013849405571818352
1686660078.2006755,2304,0.003776291385293007
1686660081.5905702,2336,0.005041951313614845
1686660088.3646863,2400,0.02274441532790661
1686660095.1453733,2464,0.014087280258536339
1686660101.937088,2528,0.0222867950797081
1686660105.338517,2560,0.017353402450680733
1686660108.7471554,2592,0.01540406420826912
1686660112.1333296,2624,0.012874608859419823
1686660118.924265,2688,0.02528541162610054
1686660122.322695,2720,0.011320367455482483
1686660130.1423218,2784,0.015228092670440674
1686660133.5573637,2816,0.010502172634005547
1686660136.9349878,2848,0.0057746488600969315
1686660145.6175828,2912,0.01857936754822731
1686660148.944168,2944,0.012636488303542137
1686660165.8151777,3104,0.005768157541751862
1686660179.3260937,3232,0.023018838837742805
1686660182.7016976,3264,0.004496268928050995
1686660192.8219779,3360,0.0014331750571727753
1686660196.2047317,3392,0.017120033502578735
1686660203.9047332,3456,0.009667599573731422
1686660207.2804613,3488,0.009717283770442009
1686660210.6566265,3520,0.03324376419186592
1686660214.0313456,3552,0.014909133315086365
1686660217.4105172,3584,0.006965408101677895
1686660220.7857237,3616,0.01631321758031845
1686660224.162036,3648,0.009275412186980247
1686660230.914257,3712,0.02057909034192562
1686660234.2880194,3744,0.009179418906569481
1686660237.6610973,3776,0.03731276094913483
1686660255.593452,3936,0.023084433749318123
1686660269.0954654,4064,0.023211432620882988
1686660272.4704697,4096,0.01986994408071041
1686660279.2223299,4160,0.02235139161348343
1686660282.5964305,4192,0.017707835882902145
1686660285.9711359,4224,0.010374926030635834
1686660289.3476121,4256,0.033231817185878754
1686660292.7219942,4288,0.01323043741285801
1686660299.4780042,4352,0.019711051136255264
1686660306.2518084,4416,0.023667657747864723
1686660309.6103754,4448,0.013651469722390175
1686660312.991664,4480,0.015027491375803947
1686660316.365112,4512,0.016761094331741333
1686660329.8706782,4640,0.010303709656000137
1686660333.2502198,4672,0.01882445253431797
1686660336.6267517,4704,0.021245216950774193
1686660340.0026894,4736,0.03584842011332512
1686660343.378143,4768,0.019007984548807144
1686660353.5179865,4864,0.03162936866283417
1686660367.967505,4992,0.008167736232280731
1686660375.657001,5056,0.02040238492190838
1686660379.030634,5088,0.029503513127565384
1686660385.7811387,5152,0.02571844682097435
1686660389.1531355,5184,0.01133492961525917
1686660395.9147744,5248,0.03820604830980301
1686660399.2898135,5280,0.010554959997534752
1686660402.6650426,5312,0.006877932697534561
1686660409.414631,5376,0.022395318374037743
1686660416.166368,5440,0.01925419084727764
1686660423.860317,5504,0.030608538538217545
1686660427.2383163,5536,0.014745743945240974
1686660430.6135979,5568,0.02795146405696869
1686660437.365611,5632,0.020514074712991714
1686660440.739538,5664,0.011870089918375015
1686660444.1137128,5696,0.03711319342255592
1686660447.4914968,5728,0.01461981050670147
1686660450.8652916,5760,0.00806616060435772
1686660457.6195185,5824,0.004832973703742027
1686660460.9949143,5856,0.023316064849495888
1686660464.3679357,5888,0.012078484520316124
1686660467.7471898,5920,0.040763143450021744
1686660471.1212535,5952,0.04155534878373146
1686660475.4409611,5984,0.018960053101181984
1686660478.8163583,6016,0.014501919969916344
1686660489.8826656,6112,0.02639540657401085
1686660494.311673,6144,0.014068076387047768
1686660497.6860838,6176,0.0223707128316164
1686660501.06295,6208,0.030859854072332382
1686660511.18989,6304,0.012069491669535637
1686660521.3266666,6400,0.01415516622364521
1686660524.702216,6432,0.02094494365155697
1686660528.077762,6464,0.02146199904382229
1686660534.8322423,6528,0.01835806295275688
1686660538.2092934,6560,0.03413970023393631
1686660541.585712,6592,0.02054140903055668
1686660545.937494,6624,0.009354585781693459
1686660552.6525314,6688,0.017092717811465263
1686660560.3534486,6752,0.021912476047873497
1686660567.1007614,6816,0.021935822442173958
1686660573.8496718,6880,0.010178178548812866
1686660580.6122448,6944,0.026596274226903915
1686660583.988061,6976,0.023608792573213577
1686660590.7361665,7040,0.01101231761276722
1686660594.1139982,7072,0.012799117714166641
1686660597.4908671,7104,0.012922866269946098
1686660600.8666458,7136,0.025577886030077934
1686660604.242133,7168,0.027316059917211533
1686660612.048302,7232,0.013083774596452713
1686660615.4250364,7264,0.01511719822883606
1686660618.8058395,7296,0.022838786244392395
1686660628.9341526,7392,0.011347390711307526
1686660640.9837365,7488,0.009749231860041618
1686660647.6954794,7552,0.02109270729124546
1686660651.0689597,7584,0.023667801171541214
1686660654.4410818,7616,0.022049255669116974
1686660657.8230326,7648,0.01398557424545288
1686660661.2004323,7680,0.0273168683052063
1686660664.5758822,7712,0.012887958437204361
1686660671.3253894,7776,0.011869225651025772
1686660674.7005446,7808,0.035063356161117554
1686660681.4550614,7872,0.017954908311367035
1686660684.8313859,7904,0.018482273444533348
1686660688.2039328,7936,0.014287460595369339
1686660691.5806391,7968,0.016883904114365578
1686660699.2828214,8032,0.01216062717139721
1686660709.4073782,8128,0.008727537468075752
1686660712.7837515,8160,0.021385738626122475
1686660716.1592467,8192,0.01872209832072258
1686660726.281314,8288,0.03866817057132721
1686660729.658755,8320,0.00848979689180851
1686660733.031559,8352,0.019852660596370697
1686660736.4090173,8384,0.02439996972680092
1686660743.1558306,8448,0.02062344364821911
1686660746.5341177,8480,0.03460097312927246
1686660765.416512,8640,0.027826234698295593
1686660772.1633422,8704,0.016509748995304108
1686660775.541197,8736,0.021584762260317802
1686660786.6186428,8832,0.01065598800778389
1686660789.9989598,8864,0.023342112079262733
1686660793.3767972,8896,0.02503190189599991
1686660800.1264923,8960,0.006040660664439201
1686660803.5024617,8992,0.014260698109865189
1686660806.878959,9024,0.007912486791610718
1686660810.2545009,9056,0.022826839238405228
1686660813.6341672,9088,0.0254465714097023
1686660817.0089147,9120,0.011120988056063652
1686660820.3846958,9152,0.015023713931441307
1686660823.7625039,9184,0.03135626018047333
1686660830.5114274,9248,0.014967292547225952
1686660833.8843756,9280,0.0251616183668375
1686660842.6327462,9344,0.019737906754016876
1686660846.0063744,9376,0.01297118328511715
1686660859.5037136,9504,0.021116187795996666
1686660862.8787544,9536,0.017866237089037895
1686660866.252514,9568,0.01055210828781128
1686660869.6295888,9600,0.029416723176836967
