Wall time,Step,Value
1686645876.7319636,512,-25.82552146911621
1686645883.4572327,576,-25.82552146911621
1686645886.831801,608,-25.82552146911621
1686645890.215874,640,-25.82552146911621
1686645900.3390498,736,-25.82552146911621
1686645907.0835621,800,-25.82552146911621
1686645910.45561,832,-25.82552146911621
1686645913.8253686,864,-25.82552146911621
1686645923.9363935,960,-25.82552146911621
1686645927.3079169,992,-25.82552146911621
1686645931.6254056,1024,-14.756009101867676
1686645935.0026448,1056,-14.756009101867676
1686645939.316381,1088,-9.869976997375488
1686645942.6870542,1120,-9.869976997375488
1686645946.0596998,1152,-9.869976997375488
1686645952.8222375,1216,-9.869976997375488
1686645956.195355,1248,-9.869976997375488
1686645962.9414496,1312,-9.869976997375488
1686645966.3125038,1344,-9.869976997375488
1686645969.6907654,1376,-9.869976997375488
1686645973.0609932,1408,-9.869976997375488
1686645976.433882,1440,-9.869976997375488
1686645979.8069744,1472,-9.869976997375488
1686645983.186835,1504,-9.869976997375488
1686645986.5610383,1536,-9.869976997375488
1686645990.9500234,1568,-8.30842399597168
1686645997.302017,1600,-4.750155448913574
1686646004.9859447,1664,-4.157333850860596
1686646008.359017,1696,-4.157333850860596
1686646011.727086,1728,-4.157333850860596
1686646015.0987382,1760,-4.157333850860596
1686646018.4679644,1792,-4.157333850860596
1686646025.2083156,1856,-4.157333850860596
1686646028.5787258,1888,-4.157333850860596
1686646038.6967587,1984,-4.157333850860596
1686646042.0750017,2016,-4.157333850860596
1686646045.4479434,2048,-4.157333850860596
1686646048.8216105,2080,-4.157333850860596
1686646053.2024224,2112,-4.064402103424072
1686646057.5801697,2144,-3.6595067977905273
1686646060.9394362,2176,-3.6595067977905273
1686646064.3147423,2208,-3.6595067977905273
1686646067.6863513,2240,-3.6595067977905273
1686646071.0592914,2272,-3.6595067977905273
1686646077.8028092,2336,-3.6595067977905273
1686646081.1754575,2368,-3.6595067977905273
1686646087.9212067,2432,-3.6595067977905273
1686646091.2944438,2464,-3.6595067977905273
1686646094.6702693,2496,-3.6595067977905273
1686646098.042595,2528,-3.6595067977905273
1686646104.7845235,2592,-3.6595067977905273
1686646108.158839,2624,-3.6595067977905273
1686646112.4793608,2656,-3.6352717876434326
1686646115.8475356,2688,-3.6352717876434326
1686646123.5376928,2752,-3.3411736488342285
1686646126.9111352,2784,-3.3411736488342285
1686646130.2878737,2816,-3.3411736488342285
1686646133.6595287,2848,-3.3411736488342285
1686646140.403901,2912,-3.3411736488342285
1686646143.7760932,2944,-3.3411736488342285
1686646147.1497636,2976,-3.3411736488342285
1686646150.5266125,3008,-3.3411736488342285
1686646153.8985806,3040,-3.3411736488342285
1686646157.2713113,3072,-3.3411736488342285
1686646160.642393,3104,-3.3411736488342285
1686646164.01617,3136,-3.3411736488342285
1686646167.3918004,3168,-3.3411736488342285
1686646170.7629642,3200,-3.3411736488342285
1686646176.137439,3232,-3.097262382507324
1686646179.5090384,3264,-3.097262382507324
1686646182.884234,3296,-3.097262382507324
1686646186.2594829,3328,-3.097262382507324
1686646189.6333683,3360,-3.097262382507324
1686646193.006772,3392,-3.097262382507324
1686646199.752711,3456,-3.097262382507324
1686646206.504318,3520,-3.097262382507324
1686646209.8789294,3552,-3.097262382507324
1686646213.2506785,3584,-3.097262382507324
1686646223.3712778,3680,-3.097262382507324
1686646226.7451103,3712,-3.097262382507324
1686646232.1161072,3744,-2.9147849082946777
1686646238.86682,3808,-2.9147849082946777
1686646242.240626,3840,-2.9147849082946777
1686646248.9830933,3904,-2.9147849082946777
1686646252.3548877,3936,-2.9147849082946777
1686646255.728125,3968,-2.9147849082946777
1686646259.1008918,4000,-2.9147849082946777
1686646262.473461,4032,-2.9147849082946777
1686646265.8445003,4064,-2.9147849082946777
1686646269.2156422,4096,-2.9147849082946777
1686646275.9655817,4160,-2.9147849082946777
1686646279.338965,4192,-2.9147849082946777
1686646283.7151263,4224,-2.931314468383789
1686646287.146743,4256,-2.931314468383789
1686646290.524612,4288,-2.931314468383789
1686646293.8973124,4320,-2.931314468383789
1686646297.2706888,4352,-2.931314468383789
1686646300.6441226,4384,-2.931314468383789
1686646304.016769,4416,-2.931314468383789
1686646307.3933756,4448,-2.931314468383789
1686646314.1432586,4512,-2.931314468383789
1686646317.5182369,4544,-2.931314468383789
1686646320.890158,4576,-2.931314468383789
1686646324.262115,4608,-2.931314468383789
